location,skill1,skill2,postings
Austin_TX,perl,lamp,1
Austin_TX,perl,azure,3
Austin_TX,perl,cloud,26
Austin_TX,perl,javascript,20
Austin_TX,perl,.net,9
Austin_TX,perl,powershell,4
Austin_TX,perl,c++,24
Austin_TX,angularjs,mongodb,9
Austin_TX,angularjs,json,12
Austin_TX,angularjs,tableau,1
Austin_TX,angularjs,php,13
Austin_TX,angularjs,hive,3
Austin_TX,angularjs,linux,13
Austin_TX,angularjs,groovy,3
Austin_TX,angularjs,elasticsearch,5
Austin_TX,angularjs,css,28
Austin_TX,angularjs,scala,1
Austin_TX,angularjs,redis,1
Austin_TX,angularjs,hadoop,5
Austin_TX,angularjs,cassandra,6
Austin_TX,angularjs,salesforce,1
Austin_TX,angularjs,rails,12
Austin_TX,angularjs,node.js,16
Austin_TX,angularjs,asp.net,14
Austin_TX,angularjs,python,16
Austin_TX,angularjs,android,3
Austin_TX,angularjs,sharepoint,8
Austin_TX,angularjs,pig,2
Austin_TX,angularjs,d3.js,1
Austin_TX,angularjs,c,27
Austin_TX,angularjs,ruby,15
Austin_TX,angularjs,ios,4
Austin_TX,angularjs,typescript,5
Austin_TX,angularjs,aws,8
Austin_TX,angularjs,javascript,46
Austin_TX,angularjs,jquery,19
Austin_TX,angularjs,java,47
Austin_TX,angularjs,bash,1
Austin_TX,angularjs,azure,6
Austin_TX,angularjs,cloud,28
Austin_TX,angularjs,r,1
Austin_TX,angularjs,.net,23
Austin_TX,angularjs,powershell,4
Austin_TX,angularjs,c++,5
Austin_TX,sharepoint,rails,6
Austin_TX,sharepoint,node.js,2
Austin_TX,sharepoint,c,1
Austin_TX,sharepoint,python,7
Austin_TX,sharepoint,excel,4
Austin_TX,sharepoint,json,3
Austin_TX,sharepoint,tableau,1
Austin_TX,sharepoint,php,6
Austin_TX,sharepoint,ruby,6
Austin_TX,sharepoint,.net,2
Austin_TX,sharepoint,linux,6
Austin_TX,sharepoint,jquery,1
Austin_TX,sharepoint,java,7
Austin_TX,sharepoint,css,7
Austin_TX,sharepoint,cloud,4
Austin_TX,sharepoint,javascript,8
Austin_TX,sharepoint,powershell,2
Austin_TX,json,jquery,37
Austin_TX,json,mongodb,8
Austin_TX,json,excel,1
Austin_TX,json,d3,1
Austin_TX,json,php,15
Austin_TX,json,cordova,2
Austin_TX,json,.net,33
Austin_TX,json,linux,23
Austin_TX,json,groovy,5
Austin_TX,json,elasticsearch,3
Austin_TX,json,css,40
Austin_TX,json,redis,1
Austin_TX,json,hadoop,5
Austin_TX,json,cassandra,12
Austin_TX,json,salesforce,8
Austin_TX,json,rails,4
Austin_TX,json,node.js,10
Austin_TX,json,asp.net,18
Austin_TX,json,python,14
Austin_TX,json,android,10
Austin_TX,json,pig,1
Austin_TX,json,c,43
Austin_TX,json,ios,7
Austin_TX,json,ruby,5
Austin_TX,json,typescript,1
Austin_TX,json,aws,7
Austin_TX,json,java,63
Austin_TX,json,azure,4
Austin_TX,json,delphi,2
Austin_TX,json,cloud,23
Austin_TX,json,javascript,54
Austin_TX,json,hive,1
Austin_TX,json,powershell,4
Austin_TX,json,c++,12
Austin_TX,matlab,node.js,1
Austin_TX,matlab,c,7
Austin_TX,matlab,salesforce,3
Austin_TX,matlab,python,5
Austin_TX,matlab,javascript,1
Austin_TX,matlab,cloud,6
Austin_TX,matlab,linux,6
Austin_TX,matlab,r,2
Austin_TX,matlab,java,7
Austin_TX,matlab,c++,9
Austin_TX,tableau,hive,1
Austin_TX,tableau,hadoop,3
Austin_TX,tableau,scala,2
Austin_TX,tableau,salesforce,2
Austin_TX,tableau,node.js,1
Austin_TX,tableau,asp.net,1
Austin_TX,tableau,python,6
Austin_TX,tableau,android,2
Austin_TX,tableau,excel,12
Austin_TX,tableau,mongodb,1
Austin_TX,tableau,c,6
Austin_TX,tableau,ios,2
Austin_TX,tableau,aws,1
Austin_TX,tableau,javascript,1
Austin_TX,tableau,.net,3
Austin_TX,tableau,linux,6
Austin_TX,tableau,java,6
Austin_TX,tableau,azure,1
Austin_TX,tableau,flume,1
Austin_TX,tableau,cassandra,1
Austin_TX,tableau,cloud,4
Austin_TX,tableau,r,2
Austin_TX,tableau,bash,3
Austin_TX,tableau,powershell,1
Austin_TX,tableau,c++,3
Austin_TX,php,django,2
Austin_TX,php,jquery,21
Austin_TX,php,mongodb,7
Austin_TX,php,d3,2
Austin_TX,php,.net,32
Austin_TX,php,linux,50
Austin_TX,php,erlang,1
Austin_TX,php,groovy,5
Austin_TX,php,clojure,1
Austin_TX,php,elasticsearch,2
Austin_TX,php,hive,1
Austin_TX,php,css,31
Austin_TX,php,cassandra,11
Austin_TX,php,redis,10
Austin_TX,php,hadoop,10
Austin_TX,php,scala,5
Austin_TX,php,salesforce,3
Austin_TX,php,rails,16
Austin_TX,php,node.js,15
Austin_TX,php,asp.net,9
Austin_TX,php,python,53
Austin_TX,php,android,11
Austin_TX,php,pig,1
Austin_TX,php,c,30
Austin_TX,php,ruby,26
Austin_TX,php,ios,17
Austin_TX,php,typescript,1
Austin_TX,php,aws,18
Austin_TX,php,javascript,66
Austin_TX,php,java,72
Austin_TX,php,lamp,4
Austin_TX,php,azure,4
Austin_TX,php,cloud,38
Austin_TX,php,r,4
Austin_TX,php,bash,6
Austin_TX,php,powershell,2
Austin_TX,php,c++,21
Austin_TX,cordova,ios,2
Austin_TX,cordova,java,2
Austin_TX,cordova,node.js,2
Austin_TX,cordova,c,2
Austin_TX,cordova,css,2
Austin_TX,cordova,android,2
Austin_TX,cordova,javascript,2
Austin_TX,.net,django,2
Austin_TX,.net,jquery,45
Austin_TX,.net,mongodb,23
Austin_TX,.net,hive,7
Austin_TX,.net,linux,35
Austin_TX,.net,erlang,1
Austin_TX,.net,groovy,2
Austin_TX,.net,clojure,1
Austin_TX,.net,elasticsearch,12
Austin_TX,.net,css,47
Austin_TX,.net,cassandra,8
Austin_TX,.net,coffeescript,1
Austin_TX,.net,redis,11
Austin_TX,.net,hadoop,16
Austin_TX,.net,scala,8
Austin_TX,.net,salesforce,6
Austin_TX,.net,rails,17
Austin_TX,.net,node.js,21
Austin_TX,.net,asp.net,55
Austin_TX,.net,python,39
Austin_TX,.net,android,23
Austin_TX,.net,excel,3
Austin_TX,.net,d3,1
Austin_TX,.net,pig,4
Austin_TX,.net,c,156
Austin_TX,.net,ruby,26
Austin_TX,.net,ios,29
Austin_TX,.net,typescript,6
Austin_TX,.net,aws,23
Austin_TX,.net,javascript,94
Austin_TX,.net,java,109
Austin_TX,.net,sas,1
Austin_TX,.net,lamp,2
Austin_TX,.net,azure,16
Austin_TX,.net,flume,2
Austin_TX,.net,delphi,2
Austin_TX,.net,cloud,54
Austin_TX,.net,r,9
Austin_TX,.net,bash,4
Austin_TX,.net,powershell,12
Austin_TX,.net,c++,31
Austin_TX,linux,django,6
Austin_TX,linux,jquery,21
Austin_TX,linux,mongodb,10
Austin_TX,linux,erlang,1
Austin_TX,linux,groovy,11
Austin_TX,linux,elasticsearch,4
Austin_TX,linux,hive,4
Austin_TX,linux,css,34
Austin_TX,linux,cassandra,12
Austin_TX,linux,coffeescript,1
Austin_TX,linux,redis,7
Austin_TX,linux,hadoop,27
Austin_TX,linux,scala,11
Austin_TX,linux,lua,1
Austin_TX,linux,salesforce,7
Austin_TX,linux,rails,22
Austin_TX,linux,node.js,24
Austin_TX,linux,asp.net,8
Austin_TX,linux,python,82
Austin_TX,linux,android,15
Austin_TX,linux,excel,8
Austin_TX,linux,pig,4
Austin_TX,linux,c,89
Austin_TX,linux,ruby,28
Austin_TX,linux,ios,19
Austin_TX,linux,aws,49
Austin_TX,linux,javascript,67
Austin_TX,linux,arrays,1
Austin_TX,linux,java,138
Austin_TX,linux,sas,4
Austin_TX,linux,lamp,6
Austin_TX,linux,azure,17
Austin_TX,linux,flume,2
Austin_TX,linux,cloud,81
Austin_TX,linux,r,10
Austin_TX,linux,bash,17
Austin_TX,linux,powershell,3
Austin_TX,linux,c++,59
Austin_TX,erlang,redis,1
Austin_TX,erlang,c,1
Austin_TX,erlang,ruby,1
Austin_TX,erlang,aws,1
Austin_TX,erlang,scala,1
Austin_TX,erlang,java,1
Austin_TX,erlang,asp.net,1
Austin_TX,erlang,python,1
Austin_TX,erlang,cloud,1
Austin_TX,erlang,javascript,1
Austin_TX,erlang,c++,1
Austin_TX,groovy,c,2
Austin_TX,groovy,ruby,3
Austin_TX,groovy,java,11
Austin_TX,groovy,rails,3
Austin_TX,groovy,node.js,3
Austin_TX,groovy,jquery,8
Austin_TX,groovy,css,2
Austin_TX,groovy,python,2
Austin_TX,groovy,cloud,4
Austin_TX,groovy,javascript,10
Austin_TX,groovy,excel,2
Austin_TX,groovy,c++,1
Austin_TX,clojure,ruby,1
Austin_TX,clojure,hadoop,2
Austin_TX,clojure,cassandra,2
Austin_TX,clojure,java,2
Austin_TX,clojure,rails,1
Austin_TX,clojure,node.js,1
Austin_TX,clojure,jquery,1
Austin_TX,clojure,scala,2
Austin_TX,clojure,python,2
Austin_TX,clojure,cloud,1
Austin_TX,clojure,javascript,1
Austin_TX,elasticsearch,redis,3
Austin_TX,elasticsearch,hadoop,6
Austin_TX,elasticsearch,scala,2
Austin_TX,elasticsearch,excel,1
Austin_TX,elasticsearch,node.js,6
Austin_TX,elasticsearch,jquery,5
Austin_TX,elasticsearch,asp.net,2
Austin_TX,elasticsearch,python,6
Austin_TX,elasticsearch,android,2
Austin_TX,elasticsearch,mongodb,4
Austin_TX,elasticsearch,pig,1
Austin_TX,elasticsearch,c,9
Austin_TX,elasticsearch,ios,2
Austin_TX,elasticsearch,typescript,3
Austin_TX,elasticsearch,aws,6
Austin_TX,elasticsearch,javascript,14
Austin_TX,elasticsearch,django,3
Austin_TX,elasticsearch,java,11
Austin_TX,elasticsearch,bash,3
Austin_TX,elasticsearch,ruby,3
Austin_TX,elasticsearch,azure,4
Austin_TX,elasticsearch,css,8
Austin_TX,elasticsearch,cassandra,9
Austin_TX,elasticsearch,cloud,5
Austin_TX,elasticsearch,r,2
Austin_TX,elasticsearch,hive,4
Austin_TX,elasticsearch,c++,2
Austin_TX,hive,redis,1
Austin_TX,hive,hadoop,23
Austin_TX,hive,scala,5
Austin_TX,hive,salesforce,1
Austin_TX,hive,node.js,6
Austin_TX,hive,jquery,1
Austin_TX,hive,asp.net,2
Austin_TX,hive,python,13
Austin_TX,hive,android,1
Austin_TX,hive,excel,1
Austin_TX,hive,pig,6
Austin_TX,hive,mongodb,1
Austin_TX,hive,c,3
Austin_TX,hive,ios,1
Austin_TX,hive,ruby,3
Austin_TX,hive,aws,1
Austin_TX,hive,sas,1
Austin_TX,hive,powershell,1
Austin_TX,hive,java,23
Austin_TX,hive,azure,2
Austin_TX,hive,javascript,10
Austin_TX,hive,css,3
Austin_TX,hive,cassandra,3
Austin_TX,hive,cloud,12
Austin_TX,hive,r,2
Austin_TX,hive,bash,10
Austin_TX,hive,flume,4
Austin_TX,hive,c++,12
Austin_TX,css,jquery,51
Austin_TX,css,mongodb,11
Austin_TX,css,d3,1
Austin_TX,css,django,1
Austin_TX,css,scala,1
Austin_TX,css,redis,12
Austin_TX,css,hadoop,5
Austin_TX,css,cassandra,5
Austin_TX,css,salesforce,8
Austin_TX,css,rails,23
Austin_TX,css,excel,2
Austin_TX,css,node.js,20
Austin_TX,css,asp.net,28
Austin_TX,css,python,28
Austin_TX,css,android,12
Austin_TX,css,pig,2
Austin_TX,css,d3.js,1
Austin_TX,css,c,60
Austin_TX,css,ruby,26
Austin_TX,css,ios,21
Austin_TX,css,typescript,7
Austin_TX,css,aws,14
Austin_TX,css,r,1
Austin_TX,css,java,75
Austin_TX,css,lamp,4
Austin_TX,css,azure,9
Austin_TX,css,delphi,2
Austin_TX,css,cloud,48
Austin_TX,css,javascript,107
Austin_TX,css,bash,1
Austin_TX,css,powershell,4
Austin_TX,css,c++,20
Austin_TX,cassandra,jquery,4
Austin_TX,cassandra,mongodb,10
Austin_TX,cassandra,d3,1
Austin_TX,cassandra,redis,2
Austin_TX,cassandra,hadoop,16
Austin_TX,cassandra,scala,12
Austin_TX,cassandra,lua,1
Austin_TX,cassandra,node.js,6
Austin_TX,cassandra,asp.net,3
Austin_TX,cassandra,python,16
Austin_TX,cassandra,android,2
Austin_TX,cassandra,pig,1
Austin_TX,cassandra,c,9
Austin_TX,cassandra,ruby,7
Austin_TX,cassandra,ios,3
Austin_TX,cassandra,aws,23
Austin_TX,cassandra,r,2
Austin_TX,cassandra,c++,13
Austin_TX,cassandra,django,2
Austin_TX,cassandra,java,35
Austin_TX,cassandra,bash,3
Austin_TX,cassandra,azure,7
Austin_TX,cassandra,cloud,16
Austin_TX,cassandra,javascript,14
Austin_TX,coffeescript,c,1
Austin_TX,coffeescript,asp.net,1
Austin_TX,coffeescript,python,1
Austin_TX,coffeescript,javascript,1
Austin_TX,coffeescript,django,1
Austin_TX,redis,ios,3
Austin_TX,redis,hadoop,2
Austin_TX,redis,rails,6
Austin_TX,redis,node.js,2
Austin_TX,redis,jquery,2
Austin_TX,redis,asp.net,2
Austin_TX,redis,python,6
Austin_TX,redis,android,3
Austin_TX,redis,mongodb,6
Austin_TX,redis,pig,1
Austin_TX,redis,c,5
Austin_TX,redis,d3,1
Austin_TX,redis,ruby,10
Austin_TX,redis,aws,5
Austin_TX,redis,r,1
Austin_TX,redis,java,15
Austin_TX,redis,lamp,1
Austin_TX,redis,azure,1
Austin_TX,redis,scala,2
Austin_TX,redis,cloud,10
Austin_TX,redis,javascript,14
Austin_TX,redis,bash,1
Austin_TX,redis,c++,8
Austin_TX,hadoop,jquery,5
Austin_TX,hadoop,mongodb,3
Austin_TX,hadoop,scala,18
Austin_TX,hadoop,salesforce,5
Austin_TX,hadoop,rails,3
Austin_TX,hadoop,node.js,18
Austin_TX,hadoop,d3,1
Austin_TX,hadoop,asp.net,7
Austin_TX,hadoop,python,39
Austin_TX,hadoop,android,4
Austin_TX,hadoop,excel,1
Austin_TX,hadoop,pig,6
Austin_TX,hadoop,c,31
Austin_TX,hadoop,ruby,7
Austin_TX,hadoop,ios,5
Austin_TX,hadoop,aws,15
Austin_TX,hadoop,r,4
Austin_TX,hadoop,django,3
Austin_TX,hadoop,java,71
Austin_TX,hadoop,sas,4
Austin_TX,hadoop,azure,4
Austin_TX,hadoop,powershell,2
Austin_TX,hadoop,cloud,38
Austin_TX,hadoop,javascript,32
Austin_TX,hadoop,bash,12
Austin_TX,hadoop,flume,4
Austin_TX,hadoop,c++,26
Austin_TX,scala,ios,3
Austin_TX,scala,rails,4
Austin_TX,scala,excel,1
Austin_TX,scala,node.js,4
Austin_TX,scala,asp.net,3
Austin_TX,scala,python,24
Austin_TX,scala,android,2
Austin_TX,scala,mongodb,4
Austin_TX,scala,pig,3
Austin_TX,scala,c,14
Austin_TX,scala,ruby,9
Austin_TX,scala,aws,14
Austin_TX,scala,r,1
Austin_TX,scala,java,29
Austin_TX,scala,bash,2
Austin_TX,scala,azure,4
Austin_TX,scala,django,4
Austin_TX,scala,cloud,15
Austin_TX,scala,javascript,7
Austin_TX,scala,flume,3
Austin_TX,scala,c++,10
Austin_TX,lua,aws,1
Austin_TX,lua,cloud,1
Austin_TX,lua,ruby,1
Austin_TX,lua,python,1
Austin_TX,d3.js,node.js,1
Austin_TX,d3.js,typescript,1
Austin_TX,d3.js,python,1
Austin_TX,d3.js,javascript,1
Austin_TX,salesforce,ios,2
Austin_TX,salesforce,rails,3
Austin_TX,salesforce,node.js,4
Austin_TX,salesforce,python,10
Austin_TX,salesforce,android,2
Austin_TX,salesforce,pig,1
Austin_TX,salesforce,c,10
Austin_TX,salesforce,ruby,4
Austin_TX,salesforce,javascript,18
Austin_TX,salesforce,jquery,9
Austin_TX,salesforce,java,16
Austin_TX,salesforce,sas,3
Austin_TX,salesforce,cloud,23
Austin_TX,salesforce,r,1
Austin_TX,salesforce,bash,3
Austin_TX,salesforce,powershell,1
Austin_TX,salesforce,c++,7
Austin_TX,rails,node.js,11
Austin_TX,rails,jquery,12
Austin_TX,rails,asp.net,2
Austin_TX,rails,python,20
Austin_TX,rails,android,1
Austin_TX,rails,c,12
Austin_TX,rails,d3,1
Austin_TX,rails,ruby,52
Austin_TX,rails,ios,6
Austin_TX,rails,aws,9
Austin_TX,rails,django,5
Austin_TX,rails,java,43
Austin_TX,rails,azure,2
Austin_TX,rails,cloud,30
Austin_TX,rails,javascript,39
Austin_TX,rails,bash,1
Austin_TX,rails,powershell,3
Austin_TX,rails,c++,16
Austin_TX,node.js,django,1
Austin_TX,node.js,jquery,16
Austin_TX,node.js,mongodb,7
Austin_TX,node.js,asp.net,6
Austin_TX,node.js,python,24
Austin_TX,node.js,android,10
Austin_TX,node.js,excel,3
Austin_TX,node.js,pig,1
Austin_TX,node.js,c,41
Austin_TX,node.js,ruby,19
Austin_TX,node.js,ios,10
Austin_TX,node.js,typescript,2
Austin_TX,node.js,aws,20
Austin_TX,node.js,r,4
Austin_TX,node.js,java,73
Austin_TX,node.js,bash,6
Austin_TX,node.js,azure,5
Austin_TX,node.js,cloud,37
Austin_TX,node.js,javascript,95
Austin_TX,node.js,powershell,1
Austin_TX,node.js,c++,16
Austin_TX,asp.net,django,1
Austin_TX,asp.net,jquery,31
Austin_TX,asp.net,mongodb,6
Austin_TX,asp.net,python,10
Austin_TX,asp.net,android,6
Austin_TX,asp.net,pig,2
Austin_TX,asp.net,c,62
Austin_TX,asp.net,ruby,3
Austin_TX,asp.net,ios,9
Austin_TX,asp.net,typescript,1
Austin_TX,asp.net,aws,5
Austin_TX,asp.net,javascript,36
Austin_TX,asp.net,java,26
Austin_TX,asp.net,azure,10
Austin_TX,asp.net,delphi,2
Austin_TX,asp.net,cloud,13
Austin_TX,asp.net,r,2
Austin_TX,asp.net,bash,1
Austin_TX,asp.net,powershell,5
Austin_TX,asp.net,c++,6
Austin_TX,python,django,12
Austin_TX,python,jquery,9
Austin_TX,python,excel,4
Austin_TX,python,mongodb,9
Austin_TX,python,android,9
Austin_TX,python,pig,7
Austin_TX,python,c,77
Austin_TX,python,ios,15
Austin_TX,python,ruby,39
Austin_TX,python,typescript,1
Austin_TX,python,aws,28
Austin_TX,python,javascript,80
Austin_TX,python,arrays,1
Austin_TX,python,java,123
Austin_TX,python,sas,4
Austin_TX,python,lamp,1
Austin_TX,python,azure,9
Austin_TX,python,flume,2
Austin_TX,python,cloud,60
Austin_TX,python,r,10
Austin_TX,python,bash,27
Austin_TX,python,powershell,11
Austin_TX,python,c++,55
Austin_TX,android,mongodb,7
Austin_TX,android,excel,3
Austin_TX,android,pig,1
Austin_TX,android,c,41
Austin_TX,android,ruby,5
Austin_TX,android,ios,53
Austin_TX,android,aws,7
Austin_TX,android,javascript,34
Austin_TX,android,jquery,7
Austin_TX,android,java,39
Austin_TX,android,bash,3
Austin_TX,android,lamp,1
Austin_TX,android,azure,1
Austin_TX,android,cloud,15
Austin_TX,android,r,3
Austin_TX,android,powershell,1
Austin_TX,android,c++,10
Austin_TX,excel,mongodb,1
Austin_TX,excel,c,6
Austin_TX,excel,ios,1
Austin_TX,excel,aws,2
Austin_TX,excel,r,2
Austin_TX,excel,django,1
Austin_TX,excel,java,10
Austin_TX,excel,sas,4
Austin_TX,excel,azure,2
Austin_TX,excel,cloud,3
Austin_TX,excel,javascript,5
Austin_TX,excel,c++,3
Austin_TX,d3,c,1
Austin_TX,d3,java,2
Austin_TX,d3,ruby,1
Austin_TX,d3,c++,1
Austin_TX,d3,javascript,2
Austin_TX,d3,cloud,1
Austin_TX,django,mongodb,1
Austin_TX,django,c,5
Austin_TX,django,ios,1
Austin_TX,django,aws,3
Austin_TX,django,javascript,5
Austin_TX,django,java,8
Austin_TX,django,ruby,5
Austin_TX,django,cloud,4
Austin_TX,django,c++,4
Austin_TX,pig,jquery,1
Austin_TX,pig,mongodb,1
Austin_TX,pig,c,2
Austin_TX,pig,ios,1
Austin_TX,pig,ruby,4
Austin_TX,pig,aws,1
Austin_TX,pig,r,4
Austin_TX,pig,java,6
Austin_TX,pig,bash,2
Austin_TX,pig,azure,2
Austin_TX,pig,powershell,1
Austin_TX,pig,cloud,3
Austin_TX,pig,javascript,2
Austin_TX,pig,flume,3
Austin_TX,pig,c++,1
Austin_TX,mongodb,jquery,6
Austin_TX,mongodb,lamp,1
Austin_TX,mongodb,c,27
Austin_TX,mongodb,ios,5
Austin_TX,mongodb,aws,12
Austin_TX,mongodb,r,1
Austin_TX,mongodb,java,28
Austin_TX,mongodb,ruby,2
Austin_TX,mongodb,azure,4
Austin_TX,mongodb,cloud,18
Austin_TX,mongodb,javascript,22
Austin_TX,mongodb,bash,1
Austin_TX,mongodb,powershell,2
Austin_TX,mongodb,c++,5
Austin_TX,c,ios,44
Austin_TX,c,ruby,26
Austin_TX,c,typescript,6
Austin_TX,c,aws,32
Austin_TX,c,javascript,125
Austin_TX,c,arrays,1
Austin_TX,c,jquery,53
Austin_TX,c,java,170
Austin_TX,c,sas,1
Austin_TX,c,lamp,3
Austin_TX,c,azure,13
Austin_TX,c,delphi,2
Austin_TX,c,cloud,76
Austin_TX,c,r,15
Austin_TX,c,bash,13
Austin_TX,c,powershell,12
Austin_TX,c,c++,86
Austin_TX,ios,jquery,8
Austin_TX,ios,ruby,7
Austin_TX,ios,typescript,2
Austin_TX,ios,aws,10
Austin_TX,ios,javascript,41
Austin_TX,ios,java,50
Austin_TX,ios,azure,1
Austin_TX,ios,cloud,30
Austin_TX,ios,r,1
Austin_TX,ios,bash,4
Austin_TX,ios,powershell,1
Austin_TX,ios,c++,15
Austin_TX,ruby,jquery,15
Austin_TX,ruby,aws,15
Austin_TX,ruby,javascript,52
Austin_TX,ruby,java,62
Austin_TX,ruby,lamp,1
Austin_TX,ruby,azure,8
Austin_TX,ruby,cloud,44
Austin_TX,ruby,r,7
Austin_TX,ruby,bash,7
Austin_TX,ruby,powershell,4
Austin_TX,ruby,c++,27
Austin_TX,abap,cloud,3
Austin_TX,aws,jquery,4
Austin_TX,aws,javascript,40
Austin_TX,aws,java,65
Austin_TX,aws,azure,28
Austin_TX,aws,cloud,73
Austin_TX,aws,r,6
Austin_TX,aws,bash,5
Austin_TX,aws,powershell,2
Austin_TX,aws,c++,19
Austin_TX,javascript,jquery,77
Austin_TX,javascript,typescript,7
Austin_TX,javascript,java,193
Austin_TX,javascript,lamp,2
Austin_TX,javascript,azure,12
Austin_TX,javascript,cloud,105
Austin_TX,javascript,r,7
Austin_TX,javascript,bash,8
Austin_TX,javascript,powershell,10
Austin_TX,javascript,c++,44
Austin_TX,typescript,jquery,6
Austin_TX,typescript,java,1
Austin_TX,arrays,sas,2
Austin_TX,arrays,powershell,1
Austin_TX,arrays,bash,1
Austin_TX,arrays,java,1
Austin_TX,arrays,c++,1
Austin_TX,jquery,java,52
Austin_TX,jquery,bash,1
Austin_TX,jquery,azure,6
Austin_TX,jquery,cloud,31
Austin_TX,jquery,r,1
Austin_TX,jquery,powershell,2
Austin_TX,jquery,c++,7
Austin_TX,java,r,16
Austin_TX,java,sas,2
Austin_TX,java,lamp,3
Austin_TX,java,azure,20
Austin_TX,java,flume,4
Austin_TX,java,cloud,176
Austin_TX,java,bash,22
Austin_TX,java,powershell,11
Austin_TX,java,c++,91
Austin_TX,sas,cloud,4
Austin_TX,sas,r,1
Austin_TX,lamp,cloud,2
Austin_TX,lamp,c++,1
Austin_TX,azure,cloud,32
Austin_TX,azure,r,3
Austin_TX,azure,bash,2
Austin_TX,azure,powershell,5
Austin_TX,azure,c++,4
Austin_TX,flume,cloud,1
Austin_TX,flume,c++,1
Austin_TX,cloud,bash,17
Austin_TX,cloud,powershell,9
Austin_TX,cloud,r,14
Austin_TX,cloud,c++,54
Austin_TX,r,bash,3
Austin_TX,r,powershell,2
Austin_TX,r,c++,8
Austin_TX,bash,powershell,1
Austin_TX,bash,c++,18
Austin_TX,powershell,c++,5
San-Jose_CA,spark,mahout,3
San-Jose_CA,spark,mysql,2
San-Jose_CA,spark,hive,4
San-Jose_CA,spark,hadoop,16
San-Jose_CA,spark,scala,9
San-Jose_CA,spark,excel,3
San-Jose_CA,spark,node.js,3
San-Jose_CA,spark,jquery,4
San-Jose_CA,spark,html,8
San-Jose_CA,spark,asp.net,11
San-Jose_CA,spark,python,13
San-Jose_CA,spark,mongodb,1
San-Jose_CA,spark,perl,1
San-Jose_CA,spark,sql,10
San-Jose_CA,spark,json,2
San-Jose_CA,spark,matlab,1
San-Jose_CA,spark,d3.js,2
San-Jose_CA,spark,c,14
San-Jose_CA,spark,tableau,1
San-Jose_CA,spark,ruby,4
San-Jose_CA,spark,pig,1
San-Jose_CA,spark,aws,5
San-Jose_CA,spark,r,1
San-Jose_CA,spark,.net,12
San-Jose_CA,spark,oozie,1
San-Jose_CA,spark,linux,7
San-Jose_CA,spark,java,14
San-Jose_CA,spark,mapreduce,4
San-Jose_CA,spark,elasticsearch,1
San-Jose_CA,spark,zookeeper,1
San-Jose_CA,spark,azure,5
San-Jose_CA,spark,css,4
San-Jose_CA,spark,cassandra,6
San-Jose_CA,spark,cloud,7
San-Jose_CA,spark,javascript,7
San-Jose_CA,spark,bash,2
San-Jose_CA,spark,flume,1
San-Jose_CA,spark,c++,5
San-Jose_CA,mysql,postgresql,4
San-Jose_CA,mysql,git,7
San-Jose_CA,mysql,coldfusion,1
San-Jose_CA,mysql,drupal,2
San-Jose_CA,mysql,jquery,6
San-Jose_CA,mysql,html,8
San-Jose_CA,mysql,mongodb,7
San-Jose_CA,mysql,perl,3
San-Jose_CA,mysql,sql,16
San-Jose_CA,mysql,json,4
San-Jose_CA,mysql,tableau,2
San-Jose_CA,mysql,php,7
San-Jose_CA,mysql,hive,2
San-Jose_CA,mysql,linux,14
San-Jose_CA,mysql,elasticsearch,1
San-Jose_CA,mysql,css,6
San-Jose_CA,mysql,django,2
San-Jose_CA,mysql,scala,2
San-Jose_CA,mysql,redis,2
San-Jose_CA,mysql,hadoop,5
San-Jose_CA,mysql,cassandra,9
San-Jose_CA,mysql,salesforce,4
San-Jose_CA,mysql,rails,3
San-Jose_CA,mysql,node.js,3
San-Jose_CA,mysql,asp.net,8
San-Jose_CA,mysql,python,16
San-Jose_CA,mysql,wordpress,1
San-Jose_CA,mysql,c,17
San-Jose_CA,mysql,ios,2
San-Jose_CA,mysql,ruby,4
San-Jose_CA,mysql,typescript,1
San-Jose_CA,mysql,aws,6
San-Jose_CA,mysql,javascript,10
San-Jose_CA,mysql,arrays,1
San-Jose_CA,mysql,react,1
San-Jose_CA,mysql,java,22
San-Jose_CA,mysql,bash,2
San-Jose_CA,mysql,lamp,2
San-Jose_CA,mysql,azure,2
San-Jose_CA,mysql,cloud,9
San-Jose_CA,mysql,r,2
San-Jose_CA,mysql,.net,8
San-Jose_CA,mysql,powershell,1
San-Jose_CA,mysql,c++,8
San-Jose_CA,postgresql,redis,1
San-Jose_CA,postgresql,git,5
San-Jose_CA,postgresql,hadoop,1
San-Jose_CA,postgresql,cassandra,3
San-Jose_CA,postgresql,asp.net,2
San-Jose_CA,postgresql,python,7
San-Jose_CA,postgresql,mongodb,4
San-Jose_CA,postgresql,angularjs,1
San-Jose_CA,postgresql,sql,4
San-Jose_CA,postgresql,c,2
San-Jose_CA,postgresql,d3,1
San-Jose_CA,postgresql,ruby,1
San-Jose_CA,postgresql,typescript,1
San-Jose_CA,postgresql,aws,2
San-Jose_CA,postgresql,.net,2
San-Jose_CA,postgresql,linux,6
San-Jose_CA,postgresql,django,2
San-Jose_CA,postgresql,java,2
San-Jose_CA,postgresql,elasticsearch,2
San-Jose_CA,postgresql,css,1
San-Jose_CA,postgresql,cloud,3
San-Jose_CA,postgresql,javascript,1
San-Jose_CA,postgresql,bash,1
San-Jose_CA,postgresql,c++,1
